PLAYER,Pts,Reb,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DevinVassell,25,3,2,40,4-6,3-7,53.8%,8-11,72.7%,0,3,1,0,0,0,2,20,SanAntonioSpurs
VictorWembanyama,21,12,1,31,7-13,0-6,36.8%,7-8,87.5%,5,7,4,2,3,2,9,22,SanAntonioSpurs
KeldonJohnson,20,4,4,35,5-7,3-7,57.1%,1-2,50.0%,2,2,3,0,1,5,-2,19,SanAntonioSpurs
JeremySochan,14,5,4,26,5-8,0-1,55.6%,4-4,100.0%,1,4,2,2,0,3,-8,19,SanAntonioSpurs
CediOsman,14,2,1,23,1-1,4-6,71.4%,0-0,-,0,2,3,0,0,1,9,12,SanAntonioSpurs
ZachCollins,9,6,8,39,4-5,0-7,33.3%,1-3,33.3%,0,6,4,4,0,5,-4,13,SanAntonioSpurs
MalakiBranham,9,2,4,14,3-6,1-1,57.1%,0-0,-,0,2,1,0,0,0,7,11,SanAntonioSpurs
DougMcDermott,8,0,0,16,1-1,2-4,60.0%,0-0,-,0,0,0,0,0,0,-4,6,SanAntonioSpurs
TreJones,6,6,8,33,3-5,0-3,37.5%,0-0,-,3,3,0,3,0,0,14,18,SanAntonioSpurs
CharlesBassey,0,3,0,7,0-0,0-0,-,0-0,-,1,2,0,0,0,1,-3,3,SanAntonioSpurs
SanAntonioSpurs,126,43,32,265,33-52,13-42,48.9%,21-28,75.0%  ,12,31,18,11,4,17,20,143,SanAntonioSpurs
AlperenSengun,25,14,7,41,10-15,1-3,61.1%,2-6,33.3%,6,8,6,2,1,6,-4,32,HoustonRockets
FredVanVleet,24,8,12,45,8-10,2-10,50.0%,2-3,66.7%,0,8,3,0,0,5,-9,30,HoustonRockets
JalenGreen,22,5,4,38,8-14,2-6,50.0%,0-0,-,1,4,2,0,0,2,-3,19,HoustonRockets
DillonBrooks,17,2,2,39,6-11,1-2,53.8%,2-2,100.0%,0,2,2,1,0,4,4,14,HoustonRockets
JabariSmithJr.,13,9,0,37,3-8,2-8,31.3%,1-4,25.0%,4,5,2,1,0,4,-6,7,HoustonRockets
JeffGreen,10,1,1,21,4-4,0-0,100.0%,2-2,100.0%,0,1,0,0,0,1,-1,12,HoustonRockets
BobanMarjanovic,4,0,1,7,2-2,0-0,100.0%,0-0,-,0,0,0,0,0,1,3,5,HoustonRockets
AmenThompson,4,1,3,13,2-3,0-1,50.0%,0-2,0.0%,0,1,1,0,1,1,1,4,HoustonRockets
Jae&#039;SeanTate,3,0,0,14,1-1,0-1,50.0%,1-1,100.0%,0,0,1,3,0,1,-8,4,HoustonRockets
ReggieBullock,0,3,0,11,0-0,0-1,0.0%,0-0,-,0,3,1,0,0,1,3,1,HoustonRockets
HoustonRockets,122,43,30,265,44-68,8-32,52.0%,10-20,50.0%  ,11,32,18,7,2,26,-20,128,HoustonRockets
